,epsilon,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,pre,recall,F1,NSC,PSC,NRC,PRC,acc,macro-F1,micro-F1
10,0.02,0.8363636363636363,0.92,0.8761904761904761,9,10,18,1,0.8409090909090909,0.74,0.7872340425531915,8,12,19,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.640625,0.82,0.7192982456140351,9,14,19,1,0.5689655172413793,0.66,0.6111111111111112,3,17,20,1,0.7647058823529411,0.26,0.3880597014925373,0,0,21,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8775510204081632,0.86,0.8686868686868686,7,6,21,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.65,0.52,0.5777777777777778,2,0,21,0,0.5483870967741935,0.68,0.6071428571428571,2,0,21,0,0.8,0.8,0.8000000000000002,7,16,21,1,0.6949152542372882,0.82,0.7522935779816514,18,5,21,1,0.524390243902439,0.86,0.6515151515151516,48,5,16,1,0.7704918032786885,0.94,0.8468468468468469,6,9,22,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8055555555555556,0.58,0.6744186046511629,3,0,21,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.8125,0.26,0.3939393939393939,5,0,22,0,0.375,0.36,0.3673469387755102,11,30,22,1,0.4857142857142857,0.34,0.4,6,29,23,1,0.375,0.78,0.5064935064935064,20,8,17,1,0.9375,0.9,0.9183673469387755,11,2,21,1,0.8536585365853658,0.7,0.7692307692307692,6,0,21,0,0.6475,0.6425685511033133,0.6475
11,0.022,0.8363636363636363,0.92,0.8761904761904761,9,10,18,1,0.8409090909090909,0.74,0.7872340425531915,8,12,19,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6666666666666666,0.8,0.7272727272727272,13,14,20,1,0.5714285714285714,0.64,0.6037735849056605,5,17,21,1,0.8571428571428571,0.24,0.375,3,0,22,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8936170212765957,0.84,0.8659793814432989,9,6,22,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.65,0.52,0.5777777777777778,2,0,21,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.7959183673469388,0.78,0.7878787878787878,8,16,22,1,0.6949152542372882,0.82,0.7522935779816514,18,5,21,1,0.524390243902439,0.86,0.6515151515151516,48,5,16,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8055555555555556,0.58,0.6744186046511629,3,0,21,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.8125,0.26,0.3939393939393939,5,0,22,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,6,29,23,1,0.42696629213483145,0.76,0.5467625899280575,35,8,18,1,0.9375,0.9,0.9183673469387755,11,2,21,1,0.8717948717948718,0.68,0.7640449438202247,8,0,22,0,0.6475,0.6425685511033133,0.6475
12,0.024,0.8363636363636363,0.92,0.8761904761904761,9,10,18,1,0.8409090909090909,0.74,0.7872340425531915,8,12,19,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6666666666666666,0.8,0.7272727272727272,13,14,20,1,0.5714285714285714,0.64,0.6037735849056605,5,17,21,1,0.8571428571428571,0.24,0.375,3,0,22,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8936170212765957,0.84,0.8659793814432989,9,6,22,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.65,0.52,0.5777777777777778,2,0,21,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.7959183673469388,0.78,0.7878787878787878,8,16,22,1,0.6949152542372882,0.82,0.7522935779816514,18,5,21,1,0.524390243902439,0.86,0.6515151515151516,48,5,16,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8055555555555556,0.58,0.6744186046511629,3,0,21,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.8125,0.26,0.3939393939393939,5,0,22,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,6,29,23,1,0.42696629213483145,0.76,0.5467625899280575,35,8,18,1,0.9375,0.9,0.9183673469387755,11,2,21,1,0.8717948717948718,0.68,0.7640449438202247,8,0,22,0,0.6475,0.6425685511033133,0.6475
13,0.026000000000000002,0.8363636363636363,0.92,0.8761904761904761,9,10,18,1,0.8409090909090909,0.74,0.7872340425531915,8,12,19,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6666666666666666,0.8,0.7272727272727272,13,14,20,1,0.5714285714285714,0.64,0.6037735849056605,5,17,21,1,0.8571428571428571,0.24,0.375,3,0,22,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8936170212765957,0.84,0.8659793814432989,9,6,22,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.65,0.52,0.5777777777777778,2,0,21,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.7959183673469388,0.78,0.7878787878787878,8,16,22,1,0.6949152542372882,0.82,0.7522935779816514,18,5,21,1,0.524390243902439,0.86,0.6515151515151516,48,5,16,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8055555555555556,0.58,0.6744186046511629,3,0,21,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.8125,0.26,0.3939393939393939,5,0,22,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,6,29,23,1,0.42696629213483145,0.76,0.5467625899280575,35,8,18,1,0.9375,0.9,0.9183673469387755,11,2,21,1,0.8717948717948718,0.68,0.7640449438202247,8,0,22,0,0.6475,0.6425685511033133,0.6475
14,0.028,0.8363636363636363,0.92,0.8761904761904761,9,10,18,1,0.8409090909090909,0.74,0.7872340425531915,8,12,19,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6666666666666666,0.8,0.7272727272727272,13,14,20,1,0.5714285714285714,0.64,0.6037735849056605,5,17,21,1,0.8571428571428571,0.24,0.375,3,0,22,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8936170212765957,0.84,0.8659793814432989,9,6,22,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.65,0.52,0.5777777777777778,2,0,21,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.7959183673469388,0.78,0.7878787878787878,8,16,22,1,0.6949152542372882,0.82,0.7522935779816514,18,5,21,1,0.524390243902439,0.86,0.6515151515151516,48,5,16,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8055555555555556,0.58,0.6744186046511629,3,0,21,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.8125,0.26,0.3939393939393939,5,0,22,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,6,29,23,1,0.42696629213483145,0.76,0.5467625899280575,35,8,18,1,0.9375,0.9,0.9183673469387755,11,2,21,1,0.8717948717948718,0.68,0.7640449438202247,8,0,22,0,0.6475,0.6425685511033133,0.6475
15,0.03,0.8363636363636363,0.92,0.8761904761904761,9,10,18,1,0.8409090909090909,0.74,0.7872340425531915,8,12,19,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6666666666666666,0.8,0.7272727272727272,13,14,20,1,0.5714285714285714,0.64,0.6037735849056605,5,17,21,1,0.8571428571428571,0.24,0.375,3,0,22,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8936170212765957,0.84,0.8659793814432989,9,6,22,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.65,0.52,0.5777777777777778,2,0,21,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.7959183673469388,0.78,0.7878787878787878,8,16,22,1,0.6949152542372882,0.82,0.7522935779816514,18,5,21,1,0.524390243902439,0.86,0.6515151515151516,48,5,16,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8055555555555556,0.58,0.6744186046511629,3,0,21,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.8125,0.26,0.3939393939393939,5,0,22,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,6,29,23,1,0.42696629213483145,0.76,0.5467625899280575,35,8,18,1,0.9375,0.9,0.9183673469387755,11,2,21,1,0.8717948717948718,0.68,0.7640449438202247,8,0,22,0,0.6475,0.6425685511033133,0.6475
16,0.032,0.8363636363636363,0.92,0.8761904761904761,9,10,18,1,0.8409090909090909,0.74,0.7872340425531915,8,12,19,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6666666666666666,0.8,0.7272727272727272,13,14,20,1,0.5714285714285714,0.64,0.6037735849056605,5,17,21,1,0.8571428571428571,0.24,0.375,3,0,22,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8936170212765957,0.84,0.8659793814432989,9,6,22,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.65,0.52,0.5777777777777778,2,0,21,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.7959183673469388,0.78,0.7878787878787878,8,16,22,1,0.6949152542372882,0.82,0.7522935779816514,18,5,21,1,0.524390243902439,0.86,0.6515151515151516,48,5,16,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8055555555555556,0.58,0.6744186046511629,3,0,21,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.8125,0.26,0.3939393939393939,5,0,22,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,6,29,23,1,0.42696629213483145,0.76,0.5467625899280575,35,8,18,1,0.9375,0.9,0.9183673469387755,11,2,21,1,0.8717948717948718,0.68,0.7640449438202247,8,0,22,0,0.6475,0.6425685511033133,0.6475
17,0.034,0.8363636363636363,0.92,0.8761904761904761,9,10,18,1,0.8409090909090909,0.74,0.7872340425531915,8,12,19,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6666666666666666,0.8,0.7272727272727272,13,14,20,1,0.5714285714285714,0.64,0.6037735849056605,5,17,21,1,0.8571428571428571,0.24,0.375,3,0,22,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8936170212765957,0.84,0.8659793814432989,9,6,22,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.65,0.52,0.5777777777777778,2,0,21,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.7959183673469388,0.78,0.7878787878787878,8,16,22,1,0.6949152542372882,0.82,0.7522935779816514,18,5,21,1,0.524390243902439,0.86,0.6515151515151516,48,5,16,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8055555555555556,0.58,0.6744186046511629,3,0,21,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.8125,0.26,0.3939393939393939,5,0,22,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,6,29,23,1,0.42696629213483145,0.76,0.5467625899280575,35,8,18,1,0.9375,0.9,0.9183673469387755,11,2,21,1,0.8717948717948718,0.68,0.7640449438202247,8,0,22,0,0.6475,0.6425685511033133,0.6475
18,0.036000000000000004,0.8363636363636363,0.92,0.8761904761904761,9,10,18,1,0.8409090909090909,0.74,0.7872340425531915,8,12,19,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6666666666666666,0.8,0.7272727272727272,13,14,20,1,0.5714285714285714,0.64,0.6037735849056605,5,17,21,1,0.8571428571428571,0.24,0.375,3,0,22,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8936170212765957,0.84,0.8659793814432989,9,6,22,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.65,0.52,0.5777777777777778,2,0,21,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.7959183673469388,0.78,0.7878787878787878,8,16,22,1,0.6949152542372882,0.82,0.7522935779816514,18,5,21,1,0.524390243902439,0.86,0.6515151515151516,48,5,16,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8055555555555556,0.58,0.6744186046511629,3,0,21,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.8125,0.26,0.3939393939393939,5,0,22,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,6,29,23,1,0.42696629213483145,0.76,0.5467625899280575,35,8,18,1,0.9375,0.9,0.9183673469387755,11,2,21,1,0.8717948717948718,0.68,0.7640449438202247,8,0,22,0,0.6475,0.6425685511033133,0.6475
19,0.038,0.8363636363636363,0.92,0.8761904761904761,9,10,18,1,0.8409090909090909,0.74,0.7872340425531915,8,12,19,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6666666666666666,0.8,0.7272727272727272,13,14,20,1,0.5714285714285714,0.64,0.6037735849056605,5,17,21,1,0.8571428571428571,0.24,0.375,3,0,22,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8936170212765957,0.84,0.8659793814432989,9,6,22,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.65,0.52,0.5777777777777778,2,0,21,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.7959183673469388,0.78,0.7878787878787878,8,16,22,1,0.6949152542372882,0.82,0.7522935779816514,18,5,21,1,0.524390243902439,0.86,0.6515151515151516,48,5,16,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8055555555555556,0.58,0.6744186046511629,3,0,21,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.8125,0.26,0.3939393939393939,5,0,22,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,6,29,23,1,0.42696629213483145,0.76,0.5467625899280575,35,8,18,1,0.9375,0.9,0.9183673469387755,11,2,21,1,0.8717948717948718,0.68,0.7640449438202247,8,0,22,0,0.6475,0.6425685511033133,0.6475
20,0.04,0.8490566037735849,0.9,0.8737864077669903,11,10,19,1,0.8372093023255814,0.72,0.7741935483870969,9,12,20,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6666666666666666,0.8,0.7272727272727272,13,14,20,1,0.5714285714285714,0.64,0.6037735849056605,5,17,21,1,0.8571428571428571,0.24,0.375,3,0,22,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8936170212765957,0.84,0.8659793814432989,9,6,22,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.65,0.52,0.5777777777777778,2,0,21,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.7959183673469388,0.78,0.7878787878787878,8,16,22,1,0.6949152542372882,0.82,0.7522935779816514,18,5,21,1,0.5454545454545454,0.84,0.6614173228346457,53,5,17,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8235294117647058,0.56,0.6666666666666666,5,0,22,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.8125,0.26,0.3939393939393939,5,0,22,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,6,29,23,1,0.42696629213483145,0.76,0.5467625899280575,35,8,18,1,0.9361702127659575,0.88,0.9072164948453608,12,2,22,1,0.8717948717948718,0.68,0.7640449438202247,8,0,22,0,0.6475,0.6425685511033133,0.6475
21,0.042,0.8490566037735849,0.9,0.8737864077669903,11,10,19,1,0.8372093023255814,0.72,0.7741935483870969,9,12,20,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6964285714285714,0.78,0.7358490566037736,17,14,20,1,0.5636363636363636,0.62,0.5904761904761904,6,17,22,1,0.8461538461538461,0.22,0.3492063492063492,4,0,23,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8913043478260869,0.82,0.8541666666666666,10,6,23,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.6857142857142857,0.48,0.5647058823529412,7,0,22,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.8260869565217391,0.76,0.7916666666666667,11,16,22,1,0.75,0.78,0.7647058823529411,25,5,22,1,0.5454545454545454,0.84,0.6614173228346457,53,5,17,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8235294117647058,0.56,0.6666666666666666,5,0,22,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.9166666666666666,0.22,0.3548387096774193,9,0,23,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,12,35,24,1,0.46835443037974683,0.74,0.5736434108527131,45,8,19,1,0.9361702127659575,0.88,0.9072164948453608,12,2,22,1,0.868421052631579,0.66,0.7500000000000001,9,0,23,0,0.6475,0.6425685511033133,0.6475
22,0.044,0.8490566037735849,0.9,0.8737864077669903,11,10,19,1,0.8372093023255814,0.72,0.7741935483870969,9,12,20,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6964285714285714,0.78,0.7358490566037736,17,14,20,1,0.5636363636363636,0.62,0.5904761904761904,6,17,22,1,0.8461538461538461,0.22,0.3492063492063492,4,0,23,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8913043478260869,0.82,0.8541666666666666,10,6,23,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.6857142857142857,0.48,0.5647058823529412,7,0,22,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.8260869565217391,0.76,0.7916666666666667,11,16,22,1,0.75,0.78,0.7647058823529411,25,5,22,1,0.5454545454545454,0.84,0.6614173228346457,53,5,17,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8235294117647058,0.56,0.6666666666666666,5,0,22,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.9166666666666666,0.22,0.3548387096774193,9,0,23,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,12,35,24,1,0.46835443037974683,0.74,0.5736434108527131,45,8,19,1,0.9361702127659575,0.88,0.9072164948453608,12,2,22,1,0.868421052631579,0.66,0.7500000000000001,9,0,23,0,0.6475,0.6425685511033133,0.6475
23,0.046,0.8490566037735849,0.9,0.8737864077669903,11,10,19,1,0.8372093023255814,0.72,0.7741935483870969,9,12,20,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6964285714285714,0.78,0.7358490566037736,17,14,20,1,0.5636363636363636,0.62,0.5904761904761904,6,17,22,1,0.8461538461538461,0.22,0.3492063492063492,4,0,23,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8913043478260869,0.82,0.8541666666666666,10,6,23,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.6857142857142857,0.48,0.5647058823529412,7,0,22,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.8260869565217391,0.76,0.7916666666666667,11,16,22,1,0.75,0.78,0.7647058823529411,25,5,22,1,0.5454545454545454,0.84,0.6614173228346457,53,5,17,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8235294117647058,0.56,0.6666666666666666,5,0,22,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.9166666666666666,0.22,0.3548387096774193,9,0,23,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,12,35,24,1,0.46835443037974683,0.74,0.5736434108527131,45,8,19,1,0.9361702127659575,0.88,0.9072164948453608,12,2,22,1,0.868421052631579,0.66,0.7500000000000001,9,0,23,0,0.6475,0.6425685511033133,0.6475
24,0.048,0.8490566037735849,0.9,0.8737864077669903,11,10,19,1,0.8372093023255814,0.72,0.7741935483870969,9,12,20,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6964285714285714,0.78,0.7358490566037736,17,14,20,1,0.5636363636363636,0.62,0.5904761904761904,6,17,22,1,0.8461538461538461,0.22,0.3492063492063492,4,0,23,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8913043478260869,0.82,0.8541666666666666,10,6,23,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.6857142857142857,0.48,0.5647058823529412,7,0,22,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.8260869565217391,0.76,0.7916666666666667,11,16,22,1,0.75,0.78,0.7647058823529411,25,5,22,1,0.5454545454545454,0.84,0.6614173228346457,53,5,17,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8235294117647058,0.56,0.6666666666666666,5,0,22,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.9166666666666666,0.22,0.3548387096774193,9,0,23,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,12,35,24,1,0.46835443037974683,0.74,0.5736434108527131,45,8,19,1,0.9361702127659575,0.88,0.9072164948453608,12,2,22,1,0.868421052631579,0.66,0.7500000000000001,9,0,23,0,0.6475,0.6425685511033133,0.6475
25,0.05,0.8490566037735849,0.9,0.8737864077669903,11,10,19,1,0.8372093023255814,0.72,0.7741935483870969,9,12,20,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6964285714285714,0.78,0.7358490566037736,17,14,20,1,0.5636363636363636,0.62,0.5904761904761904,6,17,22,1,0.8461538461538461,0.22,0.3492063492063492,4,0,23,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8913043478260869,0.82,0.8541666666666666,10,6,23,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.6857142857142857,0.48,0.5647058823529412,7,0,22,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.8260869565217391,0.76,0.7916666666666667,11,16,22,1,0.75,0.78,0.7647058823529411,25,5,22,1,0.5454545454545454,0.84,0.6614173228346457,53,5,17,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8235294117647058,0.56,0.6666666666666666,5,0,22,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.9166666666666666,0.22,0.3548387096774193,9,0,23,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,12,35,24,1,0.46835443037974683,0.74,0.5736434108527131,45,8,19,1,0.9361702127659575,0.88,0.9072164948453608,12,2,22,1,0.868421052631579,0.66,0.7500000000000001,9,0,23,0,0.6475,0.6425685511033133,0.6475
26,0.052000000000000005,0.8490566037735849,0.9,0.8737864077669903,11,10,19,1,0.8372093023255814,0.72,0.7741935483870969,9,12,20,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6964285714285714,0.78,0.7358490566037736,17,14,20,1,0.5636363636363636,0.62,0.5904761904761904,6,17,22,1,0.8461538461538461,0.22,0.3492063492063492,4,0,23,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8913043478260869,0.82,0.8541666666666666,10,6,23,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.6857142857142857,0.48,0.5647058823529412,7,0,22,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.8260869565217391,0.76,0.7916666666666667,11,16,22,1,0.75,0.78,0.7647058823529411,25,5,22,1,0.5454545454545454,0.84,0.6614173228346457,53,5,17,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8235294117647058,0.56,0.6666666666666666,5,0,22,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.9166666666666666,0.22,0.3548387096774193,9,0,23,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,12,35,24,1,0.46835443037974683,0.74,0.5736434108527131,45,8,19,1,0.9361702127659575,0.88,0.9072164948453608,12,2,22,1,0.868421052631579,0.66,0.7500000000000001,9,0,23,0,0.6475,0.6425685511033133,0.6475
27,0.054,0.8490566037735849,0.9,0.8737864077669903,11,10,19,1,0.8372093023255814,0.72,0.7741935483870969,9,12,20,1,0.9,0.72,0.7999999999999999,12,0,23,0,0.6964285714285714,0.78,0.7358490566037736,17,14,20,1,0.5636363636363636,0.62,0.5904761904761904,6,17,22,1,0.8461538461538461,0.22,0.3492063492063492,4,0,23,0,0.85,0.68,0.7555555555555556,7,0,22,0,0.8913043478260869,0.82,0.8541666666666666,10,6,23,1,0.9666666666666667,0.58,0.725,2,0,23,0,0.6857142857142857,0.48,0.5647058823529412,7,0,22,0,0.6226415094339622,0.66,0.6407766990291262,11,0,22,0,0.8260869565217391,0.76,0.7916666666666667,11,16,22,1,0.75,0.78,0.7647058823529411,25,5,22,1,0.5454545454545454,0.84,0.6614173228346457,53,5,17,1,0.8070175438596491,0.92,0.8598130841121495,10,9,23,1,0.8260869565217391,0.76,0.7916666666666667,5,11,23,1,0.8235294117647058,0.56,0.6666666666666666,5,0,22,0,0.7428571428571429,0.52,0.6117647058823529,7,0,23,0,0.9166666666666666,0.22,0.3548387096774193,9,0,23,0,0.4146341463414634,0.34,0.3736263736263737,18,30,23,1,0.4857142857142857,0.34,0.4,12,35,24,1,0.46835443037974683,0.74,0.5736434108527131,45,8,19,1,0.9361702127659575,0.88,0.9072164948453608,12,2,22,1,0.868421052631579,0.66,0.7500000000000001,9,0,23,0,0.6475,0.6425685511033133,0.6475
